"user.id","age"
2,25.0745543393699
8,25.2277820011243
9,23
10,24.4005698341456
11,26.8216766627998
13,16.2686060417013
20,23
26,24.1586173343118
27,23
29,23
31,23
33,17
35,23.6295925413055
36,26.5081453462547
38,23.6777739458787
48,24.4136982008072
49,23
53,23
54,16.2855900364393
59,26.7552734127269
66,27
68,24.7520342404716
72,17
76,25.4504348211406
83,27
89,27
90,23
91,14
94,26.5904251432186
95,26.3048123417242
96,17
101,16.2297799156046
105,23
108,23
115,23
119,17
120,17
123,27
124,24.761239958521
126,25.3660944431481
134,17
137,27
140,23.7661308941218
142,38.3653566971367
144,27
145,26.4994905866348
146,23
147,33
154,33
155,23
157,25.142790888129
166,26.9484351678138
167,23
169,23
172,16.2618761223026
175,27
183,23.0336795189533
184,23.2092572576606
185,33
188,23.4809247590645
194,17
200,25.3982034071466
204,15.7011500373686
216,14.8111037591118
217,16.3486145015562
221,24.4656868091355
222,26.41181465536
223,16.5315494317828
229,16.6040483815449
230,25.3162031615179
232,14
236,17
240,27
242,26.8773519557699
246,27
247,17
250,25.0793943871794
260,16.1257806922206
263,23
265,16.9642431735402
267,14.4631500989339
270,24.8113793547807
271,23
273,14
275,25.6908589662717
276,23
277,23.3976949787198
282,24.9599264261206
283,24.0897843261313
288,33
289,23
290,17
298,25.7836666799079
300,16.2120477475547
303,25.4095470181754
304,17
305,38.3677794662566
306,25.8284338259756
307,14.6289547563655
312,23
320,24.989937149105
321,23.8665948034873
323,16.5840287521202
325,14
327,24.5674047803096
330,15.8309981715681
331,16.3182566756899
332,17
333,17
334,15.1068486494303
339,23
341,27
342,25.3952116616509
354,17
355,23
364,24.9409249711434
365,17
370,24.2788809739136
378,23
379,17
387,17
392,27
401,23
402,17
406,24.2923105931947
408,17
409,23
410,25.6179032324536
411,15.8339610472369
413,17
416,23
417,23
421,16.5419401335728
424,16.595781505573
426,24.9186872366274
430,23
432,24.8403195888299
433,24.5031467271791
434,15.1532299762577
435,24.2509776596272
436,27
440,27
446,15.1934453842281
451,27
452,47.4430458696885
453,27
454,23
458,23
462,17
465,17
466,26.2096552572431
468,23.9877681786914
470,17
471,27
477,24.990964001454
480,23.1686434054962
485,17
486,27
488,15.976924714038
496,27
502,27
503,24.6107189664189
504,33
505,27
506,24.0895919094237
507,23
513,27
515,23
516,23
517,25.4398775396317
521,26.032231456174
526,15.8867157434326
529,17
530,15.6524567033153
534,15.1588843711423
536,27
538,17
542,27
546,15.4348966752891
552,27
561,27
563,23
564,23
569,15.2676569550738
572,15.607271430016
574,25.0040687336839
577,17
578,15.5495671722881
584,17
587,16.8841930678772
588,17
589,16.5729812571813
596,27
597,27
598,16.3864069544564
602,17
604,23
607,23.8741618454989
609,17
613,27
617,23
620,17
624,15.4071865543828
626,16.3918318599824
633,14.5608890678735
639,16.6133568645235
640,23
646,17
647,25.730302216707
650,27
662,27
665,17
666,17
670,17
671,26.2594365669962
673,17
681,17
682,16.483568204542
684,25.757554816818
686,17
702,23
703,23
710,15.4983929719439
714,33
715,27
716,27
717,16.7783145955223
718,27
722,26.4319233124326
723,15.5590401290879
726,25.5269586007951
734,27
736,25.7221849821321
737,15.305567407391
739,23
740,23
749,17
755,23
759,23.6296665736356
760,17
761,27
762,27
763,16.3819430799297
764,23
